Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
80,5205455,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.768424662,1735151.667,3004849.502,5204853,141,5205455,2602727.5,3679961.173,5204853,602,0,0.0,0.0,0,0,0,0,0,0,104,40,0.576318497,0.192106166,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5649835,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.707985277,1883278.333,3261147.423,5648927,131,5649835,2824917.5,3993752.535,5648927,908,0,0.0,0.0,0,0,0,0,0,0,104,40,0.530988958,0.176996319,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5294438,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.755509839,1764812.667,3056133.799,5293732,123,5294438,2647219.0,3742734.578,5293732,706,0,0.0,0.0,0,0,0,0,0,0,104,40,0.566632379,0.18887746,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5875393,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680805522,1958464.333,3391505.893,5874638,95,5875393,2937696.5,4153462.501,5874638,755,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510604142,0.170201381,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5103796,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.783730384,1701265.333,2945905.517,5102904,125,5103796,2551898.0,3607667.283,5102904,892,0,0.0,0.0,0,0,0,0,0,0,104,40,0.587797788,0.195932596,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5874380,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.680922923,1958126.667,3390843.095,5873535,135,5874380,2937190.0,4152618.923,5873535,845,0,0.0,0.0,0,0,0,0,0,0,104,40,0.510692192,0.170230731,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5728675,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.69824174,1909558.333,3306690.832,5727796,126,5728675,2864337.5,4049541.846,5727796,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.523681305,0.174560435,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5388983,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.742255079,1796327.667,3110737.564,5388298,160,5388983,2694491.5,3809617.687,5388298,685,0,0.0,0.0,0,0,0,0,0,0,104,40,0.556691309,0.18556377,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5290120,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.756126515,1763373.333,3053484.928,5289234,93,5290120,2645060.0,3739426.732,5289234,886,0,0.0,0.0,0,0,0,0,0,0,104,40,0.567094886,0.189031629,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5530954,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.723202543,1843651.333,3192684.645,5530246,103,5530954,2765477.0,3909973.817,5530246,708,0,0.0,0.0,0,0,0,0,0,0,104,40,0.542401908,0.180800636,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5606849,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.713413184,1868949.667,3236428.166,5606055,131,5606849,2803424.5,3963518.063,5606055,794,0,0.0,0.0,0,0,0,0,0,0,104,40,0.535059888,0.178353296,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5279900,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.757590106,1759966.667,3047713.432,5279163,172,5279900,2639950.0,3732410.819,5279163,737,0,0.0,0.0,0,0,0,0,0,0,104,40,0.568192579,0.189397526,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5242445,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.763002759,1747481.667,3026063.668,5241679,116,5242445,2621222.5,3705885.122,5241679,766,0,0.0,0.0,0,0,0,0,0,0,104,40,0.572252069,0.19075069,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5314861,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.7526067,1771620.333,3067756.156,5313960,143,5314861,2657430.5,3756900.048,5313960,901,0,0.0,0.0,0,0,0,0,0,0,104,40,0.564455025,0.188151675,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,3607613,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.108766378,1202537.667,2082261.387,3606926,140,3607613,1803806.5,2549996.051,3606926,687,0,0.0,0.0,0,0,0,0,0,0,104,40,0.831574784,0.277191595,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5941518,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.673228626,1980506.0,3429567.134,5940629,137,5941518,2970759.0,4200030.432,5940629,889,0,0.0,0.0,0,0,0,0,0,0,104,40,0.50492147,0.168307157,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5156930,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.775655283,1718976.667,2976464.672,5155902,150,5156930,2578465.0,3645046.362,5155902,1028,0,0.0,0.0,0,0,0,0,0,0,104,40,0.581741462,0.193913821,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5811381,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.688304553,1937127.0,3354441.162,5810502,136,5811381,2905690.5,4108023.819,5810502,879,0,0.0,0.0,0,0,0,0,0,0,104,40,0.516228415,0.172076138,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5007231,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.798844711,1669077.0,2890159.757,5006346,74,5007231,2503615.5,3539395.416,5006346,885,0,0.0,0.0,0,0,0,0,0,0,104,40,0.599133533,0.199711178,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5524256,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.724079405,1841418.667,3188699.777,5523412,128,5524256,2762128.0,3905045.282,5523412,844,0,0.0,0.0,0,0,0,0,0,0,104,40,0.543059554,0.181019851,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5225282,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.765508924,1741760.667,3016024.705,5224366,154,5225282,2612641.0,3693536.916,5224366,916,0,0.0,0.0,0,0,0,0,0,0,104,40,0.574131693,0.191377231,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5036259,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.794240328,1678753.0,2906944.187,5035403,128,5036259,2518129.5,3559962.324,5035403,856,0,0.0,0.0,0,0,0,0,0,0,104,40,0.595680246,0.198560082,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5267779,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.759333298,1755926.333,3040723.165,5267051,147,5267779,2633889.5,3723852.705,5267051,728,0,0.0,0.0,0,0,0,0,0,0,104,40,0.569499973,0.189833324,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
80,5760921,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.694333423,1920307.0,3325310.666,5760045,128,5760921,2880460.5,4072347.454,5760045,876,0,0.0,0.0,0,0,0,0,0,0,104,40,0.520750068,0.173583356,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0.0,0.0,0,0,0.0,0.0,0,0,web-attack
